구분,음식군,음식명,"음식총량
(ml)",식품명,식품코드,"식품
재료량
(g)",+/*,비고
중고등학교,볶음류,"소시지볶음, 채소",170,"피망, 초록색, 생것",F196000C050a,3.92,,
중고등학교,볶음류,"소시지볶음, 채소",170,"양송이버섯, 생것",G0180000000a,1.02,,
중고등학교,볶음류,"소시지볶음, 채소",170,"소시지, 볼로냐소시지",I0160020009a,1.74,*,
중고등학교,볶음류,"소시지볶음, 채소",170,"소시지, 위너(비엔나)소시지",I0160030009a,54.34,,
중고등학교,볶음류,"소시지볶음, 채소",170,"소시지, 이탈리안소시지",I0160040009a,2.16,*,
중고등학교,볶음류,"소시지볶음, 채소",170,"소시지, 프랑크푸르트소시지",I0160050009a,13.92,,
중고등학교,볶음류,"소시지볶음, 채소",170,옥수수기름,N0160000009a,0.07,+,
중고등학교,볶음류,"소시지볶음, 채소",170,올리브유,N0170000009a,0.07,+,
중고등학교,볶음류,"소시지볶음, 채소",170,유채씨기름,N0180000009a,0.093,+,
중고등학교,볶음류,"소시지볶음, 채소",170,콩기름,N0220000009a,1.14,,
중고등학교,볶음류,"소시지볶음, 채소",170,"간장, 양조",R0010010009a,0.47,,
중고등학교,볶음류,"소시지볶음, 채소",170,"고추장, 개량",R0050010009a,0.85,,
중고등학교,볶음류,"소시지볶음, 채소",170,소금,R0200000009a,0.13,,
중고등학교,볶음류,"소시지볶음, 채소",170,우스터 소스,R0260000009a,0.28,,
중고등학교,볶음류,"소시지볶음, 채소",170,"토마토 소스, 케첩",R0380010009a,7.3,,
중고등학교,볶음류,"소시지볶음, 채소",170,"후추, 검은후추, 가루 ",R0410010005a,0.016,,
중고등학교,볶음류,"소시지볶음, 채소",170,칠리 소스,R0620000009a,0.49,,
중고등학교,볶음류,순대볶음,220,"고구마, 분질(밤) 고구마, 생것",B0060150000a,1.61,,
중고등학교,볶음류,순대볶음,220,물엿,C0070000009a,1.36,,
중고등학교,볶음류,순대볶음,220,"설탕, 백설탕",C0110020009a,0.57,,
중고등학교,볶음류,순대볶음,220,"들깨, 말린것",E0050000001a,1.6,,
중고등학교,볶음류,순대볶음,220,"참깨, 흰깨, 볶은것",E0260020009n,0.15,,
중고등학교,볶음류,순대볶음,220,"고추, 풋고추, 생것",F0180000620a,0.41,,
중고등학교,볶음류,순대볶음,220,"고추, 빨간색, 생것",F018000C020a,0.28,,
중고등학교,볶음류,순대볶음,220,"당근, 뿌리, 생것",F041000B090a,6,,
중고등학교,볶음류,순대볶음,220,"들깻잎, 생것",F049000B140a,2.7,,
중고등학교,볶음류,순대볶음,220,"마늘, 구근, 생것",F053000B060a,1.04,,
중고등학교,볶음류,순대볶음,220,"생강, 뿌리줄기, 생것",F102000B100a,0.16,,
중고등학교,볶음류,순대볶음,220,"양배추, 생것",F1290000000a,18.71,,
중고등학교,볶음류,순대볶음,220,"양파, 생것",F1320000000a,11.03,,
중고등학교,볶음류,순대볶음,220,"파, 대파, 생것",F1910040000a,2.12,,
중고등학교,볶음류,순대볶음,220,"순대, 찐것",I0220000009e,84.93,,
중고등학교,볶음류,순대볶음,220,들기름,N0030000009a,0.059,+,
중고등학교,볶음류,순대볶음,220,참기름,N0200000009a,0.34,,
중고등학교,볶음류,순대볶음,220,콩기름,N0220000009a,1.15,,
중고등학교,볶음류,순대볶음,220,"청주, 알코올 16%",Q0140001759a,0.2,,
중고등학교,볶음류,순대볶음,220,"간장, 양조",R0010010009a,1.92,,
중고등학교,볶음류,순대볶음,220,"고추장, 개량",R0050010009a,6.07,,
중고등학교,볶음류,순대볶음,220,"고춧가루, 가루",R0070000005a,1.56,,
중고등학교,볶음류,순대볶음,220,소금,R0200000009a,0.17,,
중고등학교,볶음류,순대볶음,220,"후추, 검은후추, 가루 ",R0410010005a,0.035,,
중고등학교,볶음류,"어묵볶음, 채소",150,물엿,C0070000009a,2.1,,
중고등학교,볶음류,"어묵볶음, 채소",150,"설탕, 백설탕",C0110020009a,0.37,,
중고등학교,볶음류,"어묵볶음, 채소",150,"설탕, 황설탕",C0110040009a,0.11,,
중고등학교,볶음류,"어묵볶음, 채소",150,"참깨, 흰깨, 볶은것",E0260020009n,0.19,,
중고등학교,볶음류,"어묵볶음, 채소",150,"고추, 풋고추, 생것",F0180000620a,0.028,,
중고등학교,볶음류,"어묵볶음, 채소",150,"고추, 빨간색, 생것",F018000C020a,0.19,+,
중고등학교,볶음류,"어묵볶음, 채소",150,"고추, 꽈리고추, 생것",F0180020000a,0.46,,
중고등학교,볶음류,"어묵볶음, 채소",150,"고추, 청양고추, 생것",F0180080000a,0.053,,
중고등학교,볶음류,"어묵볶음, 채소",150,"당근, 뿌리, 생것",F041000B090a,4.33,,
중고등학교,볶음류,"어묵볶음, 채소",150,"마늘, 구근, 생것",F053000B060a,0.68,,
중고등학교,볶음류,"어묵볶음, 채소",150,"부추, 재래종, 생것",F0910040000a,0.13,+,
중고등학교,볶음류,"어묵볶음, 채소",150,"양배추, 생것",F1290000000a,1.12,*,
중고등학교,볶음류,"어묵볶음, 채소",150,"양파, 생것",F1320000000a,9.32,,
중고등학교,볶음류,"어묵볶음, 채소",150,"파, 실파, 생것",F1910020000a,0.094,,
중고등학교,볶음류,"어묵볶음, 채소",150,"파, 쪽파, 생것",F1910030000a,0.13,,
중고등학교,볶음류,"어묵볶음, 채소",150,"파, 대파, 생것",F1910040000a,0.4,,
중고등학교,볶음류,"어묵볶음, 채소",150,"파프리카, 빨간색, 생것",F194000C020a,0.052,+,
중고등학교,볶음류,"어묵볶음, 채소",150,"피망, 초록색, 생것",F196000C050a,2.45,,
중고등학교,볶음류,"어묵볶음, 채소",150,"어묵, 튀긴것",K8000000009j,46.28,,
중고등학교,볶음류,"어묵볶음, 채소",150,들기름,N0030000009a,0.021,+,
중고등학교,볶음류,"어묵볶음, 채소",150,유채씨기름,N0180000009a,0.018,+,
중고등학교,볶음류,"어묵볶음, 채소",150,참기름,N0200000009a,0.23,,
중고등학교,볶음류,"어묵볶음, 채소",150,콩기름,N0220000009a,1.63,,
중고등학교,볶음류,"어묵볶음, 채소",150,고추기름,N0270000009a,0.0088,+,
중고등학교,볶음류,"어묵볶음, 채소",150,"간장, 양조",R0010010009a,2.79,,
중고등학교,볶음류,"어묵볶음, 채소",150,"고추장, 개량",R0050010009a,1.29,,
중고등학교,볶음류,"어묵볶음, 채소",150,"고춧가루, 가루",R0070000005a,0.41,,
중고등학교,볶음류,"어묵볶음, 채소",150,소금,R0200000009a,0.072,,
중고등학교,볶음류,"어묵볶음, 채소",150,"후추, 검은후추, 가루 ",R0410010005a,0.0069,,
중고등학교,볶음류,"오징어볶음, 채소",250,"멥쌀떡, 가래떡",A0110010009a,15.22,,
중고등학교,볶음류,"오징어볶음, 채소",250,물엿,C0070000009a,2.02,,
중고등학교,볶음류,"오징어볶음, 채소",250,"설탕, 백설탕",C0110020009a,0.77,,
중고등학교,볶음류,"오징어볶음, 채소",250,"설탕, 황설탕",C0110040009a,0.29,,
중고등학교,볶음류,"오징어볶음, 채소",250,"참깨, 흰깨, 볶은것",E0260020009n,0.18,,
중고등학교,볶음류,"오징어볶음, 채소",250,"고추, 풋고추, 생것",F0180000620a,0.22,,
중고등학교,볶음류,"오징어볶음, 채소",250,"고추, 빨간색, 생것",F018000C020a,0.16,,
중고등학교,볶음류,"오징어볶음, 채소",250,"고추, 청양고추, 생것",F0180080000a,0.079,,
중고등학교,볶음류,"오징어볶음, 채소",250,"당근, 뿌리, 생것",F041000B090a,6.37,,
중고등학교,볶음류,"오징어볶음, 채소",250,"들깻잎, 생것",F049000B140a,0.37,,
중고등학교,볶음류,"오징어볶음, 채소",250,"마늘, 구근, 생것",F053000B060a,1.04,,
중고등학교,볶음류,"오징어볶음, 채소",250,"생강, 뿌리줄기, 생것",F102000B100a,0.037,,
중고등학교,볶음류,"오징어볶음, 채소",250,"양배추, 생것",F1290000000a,17.95,,
중고등학교,볶음류,"오징어볶음, 채소",250,"양파, 생것",F1320000000a,12.36,,
중고등학교,볶음류,"오징어볶음, 채소",250,"파, 실파, 생것",F1910020000a,0.26,,
중고등학교,볶음류,"오징어볶음, 채소",250,"파, 대파, 생것",F1910040000a,1.14,,
중고등학교,볶음류,"오징어볶음, 채소",250,"피망, 초록색, 생것",F196000C050a,1.24,,
중고등학교,볶음류,"오징어볶음, 채소",250,"호박, 애호박, 생것",F1980050000a,1.92,,
중고등학교,볶음류,"오징어볶음, 채소",250,"오징어, 생것",K6230000000a,97.92,,
중고등학교,볶음류,"오징어볶음, 채소",250,참기름,N0200000009a,0.43,,
중고등학교,볶음류,"오징어볶음, 채소",250,콩기름,N0220000009a,0.95,,
중고등학교,볶음류,"오징어볶음, 채소",250,"간장, 양조",R0010010009a,2.48,,
중고등학교,볶음류,"오징어볶음, 채소",250,"고추장, 개량",R0050010009a,10.76,,
중고등학교,볶음류,"오징어볶음, 채소",250,"고춧가루, 가루",R0070000005a,1.23,,
중고등학교,볶음류,"오징어볶음, 채소",250,맛술,R0160000009a,0.27,,
중고등학교,볶음류,"오징어볶음, 채소",250,소금,R0200000009a,0.1,,
중고등학교,볶음류,오징어채볶음,150,물엿,C0070000009a,2.41,,
중고등학교,볶음류,오징어채볶음,150,"설탕, 백설탕",C0110020009a,0.48,,
중고등학교,볶음류,오징어채볶음,150,"설탕, 황설탕",C0110040009a,0.31,,
중고등학교,볶음류,오징어채볶음,150,"참깨, 흰깨, 볶은것",E0260020009n,0.24,,
중고등학교,볶음류,오징어채볶음,150,"마늘, 구근, 생것",F053000B060a,0.32,,
중고등학교,볶음류,오징어채볶음,150,"파, 실파, 생것",F1910020000a,0.33,,
중고등학교,볶음류,오징어채볶음,150,"오징어, 포, 조미하여 말린것",K623000D56Ba,14.22,,
중고등학교,볶음류,오징어채볶음,150,참기름,N0200000009a,0.4,,
중고등학교,볶음류,오징어채볶음,150,콩기름,N0220000009a,1.12,,
중고등학교,볶음류,오징어채볶음,150,"청주, 알코올 16%",Q0140001759a,0.21,,
중고등학교,볶음류,오징어채볶음,150,"간장, 양조",R0010010009a,0.51,,
중고등학교,볶음류,오징어채볶음,150,"고추장, 개량",R0050010009a,3.52,,
중고등학교,볶음류,오징어채볶음,150,"고춧가루, 가루",R0070000005a,0.34,,
중고등학교,볶음류,오징어채볶음,150,"마요네즈, 전란",R0150020009a,0.43,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,물엿,C0070000009a,2.78,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"설탕, 백설탕",C0110020009a,0.4,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"설탕, 황설탕",C0110040009a,0.24,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"땅콩, 볶은것",E0070000009n,0.75,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"아몬드, 말린것",E0200000001a,2.04,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"아몬드, 조미, 볶은것",E020000000Dn,0.57,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"참깨, 흰깨, 볶은것",E0260020009n,0.17,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"캐슈넛, 조미한 것 ",E029000000Da,0.12,+,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"해바라기씨, 말린것",E0340000001a,0.079,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"호두, 말린것",E0350000001a,1,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"호박씨, 말린것",E0360000001a,0.18,+,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"고추, 풋고추, 생것",F0180000620a,0.23,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"마늘, 구근, 생것",F053000B060a,0.47,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"파, 실파, 생것",F1910020000a,0.063,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"멸치, 잔멸치, 삶아서 말린것",K0660001163a,8.48,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,들기름,N0030000009a,0.029,+,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,올리브유,N0170000009a,0.029,+,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,참기름,N0200000009a,0.17,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,콩기름,N0220000009a,1.11,,
중고등학교,볶음류,"잔멸치볶음, 견과류",50,"간장, 양조",R0010010009a,0.68,,
중고등학교,볶음류,"잡채, 돼지고기",140,"당면, 고구마, 말린것",B0070010001a,21.77,,
중고등학교,볶음류,"잡채, 돼지고기",140,물엿,C0070000009a,0.75,,
중고등학교,볶음류,"잡채, 돼지고기",140,"설탕, 백설탕",C0110020009a,0.87,,
중고등학교,볶음류,"잡채, 돼지고기",140,"설탕, 황설탕",C0110040009a,0.49,,
중고등학교,볶음류,"잡채, 돼지고기",140,"설탕, 흑설탕",C0110050009a,0.42,,
중고등학교,볶음류,"잡채, 돼지고기",140,"참깨, 흰깨, 볶은것",E0260020009n,0.33,,
중고등학교,볶음류,"잡채, 돼지고기",140,"당근, 뿌리, 생것",F041000B090a,6.86,,
중고등학교,볶음류,"잡채, 돼지고기",140,"마늘, 구근, 생것",F053000B060a,0.72,,
중고등학교,볶음류,"잡채, 돼지고기",140,"부추, 재래종, 생것",F0910040000a,1.28,,
중고등학교,볶음류,"잡채, 돼지고기",140,"생강, 뿌리줄기, 생것",F102000B100a,0.024,,
중고등학교,볶음류,"잡채, 돼지고기",140,"시금치, 하우스, 생것",F1150030000a,8.65,,
중고등학교,볶음류,"잡채, 돼지고기",140,"양파, 생것",F1320000000a,10.38,,
중고등학교,볶음류,"잡채, 돼지고기",140,"파, 대파, 생것",F1910040000a,0.8,,
중고등학교,볶음류,"잡채, 돼지고기",140,"피망, 빨간색, 생것",F196000C020a,0.47,,
중고등학교,볶음류,"잡채, 돼지고기",140,"피망, 초록색, 생것",F196000C050a,0.76,,
중고등학교,볶음류,"잡채, 돼지고기",140,"느타리버섯, 생것",G0040000000a,5.45,,
중고등학교,볶음류,"잡채, 돼지고기",140,"목이버섯, 말린것",G0080000001a,0.3,,
중고등학교,볶음류,"잡채, 돼지고기",140,"큰느타리버섯(새송이버섯), 생것",G0230000000a,1.08,,
중고등학교,볶음류,"잡채, 돼지고기",140,"팽이버섯, 재배, 생것",G0250040000a,0.88,,
중고등학교,볶음류,"잡채, 돼지고기",140,"표고버섯, 재배, 생것",G0270020000a,2.71,,
중고등학교,볶음류,"잡채, 돼지고기",140,"표고버섯, 재배, 말린것",G0270020001a,0.17,,
중고등학교,볶음류,"잡채, 돼지고기",140,"돼지고기, 넓적다리, 생것",I014000D060a,0.34,+,
중고등학교,볶음류,"잡채, 돼지고기",140,"돼지고기, 뒷다리, 생것",I014000D100a,7.69,,
중고등학교,볶음류,"잡채, 돼지고기",140,"돼지고기, 등심, 생것",I014000D110a,2.28,,
중고등학교,볶음류,"잡채, 돼지고기",140,"돼지고기, 앞다리(앞다리살), 생것",I014000D770a,2.29,,
중고등학교,볶음류,"잡채, 돼지고기",140,"어묵, 튀긴것",K8000000009j,2.24,,
중고등학교,볶음류,"잡채, 돼지고기",140,참기름,N0200000009a,0.87,,
중고등학교,볶음류,"잡채, 돼지고기",140,콩기름,N0220000009a,1.77,,
중고등학교,볶음류,"잡채, 돼지고기",140,"간장, 양조",R0010010009a,5.57,,
중고등학교,볶음류,"잡채, 돼지고기",140,"간장, 재래",R0010030009a,0.0091,,
중고등학교,볶음류,"잡채, 돼지고기",140,굴 소스,R0080000009a,0.43,,
중고등학교,볶음류,"잡채, 돼지고기",140,맛술,R0160000009a,0.2,,
중고등학교,볶음류,"잡채, 돼지고기",140,소금,R0200000009a,0.15,,
중고등학교,볶음류,"잡채, 돼지고기",140,"후추, 검은후추, 가루 ",R0410010005a,0.039,,
중고등학교,조림류,"고등어조림, 배추김치",150,"감자, 대지, 생것",B0010060000a,1.67,,
중고등학교,조림류,"고등어조림, 배추김치",150,물엿,C0070000009a,1.4,,
중고등학교,조림류,"고등어조림, 배추김치",150,"설탕, 백설탕",C0110020009a,0.41,,
중고등학교,조림류,"고등어조림, 배추김치",150,"설탕, 황설탕",C0110040009a,0.43,,
중고등학교,조림류,"고등어조림, 배추김치",150,"참깨, 흰깨, 볶은것",E0260020009n,0.077,,
중고등학교,조림류,"고등어조림, 배추김치",150,"고추, 풋고추, 생것",F0180000620a,0.52,,
중고등학교,조림류,"고등어조림, 배추김치",150,"고추, 빨간색, 생것",F018000C020a,0.16,,
중고등학교,조림류,"고등어조림, 배추김치",150,"고추, 청양고추, 생것",F0180080000a,0.18,,
중고등학교,조림류,"고등어조림, 배추김치",150,"마늘, 구근, 생것",F053000B060a,1.17,,
중고등학교,조림류,"고등어조림, 배추김치",150,"무, 조선무, 생것",F065002B090a,11.29,,
중고등학교,조림류,"고등어조림, 배추김치",150,"무청, 조선무 잎, 생것",F067002B140a,1.54,*,
중고등학교,조림류,"고등어조림, 배추김치",150,"생강, 뿌리줄기, 생것",F102000B100a,0.29,,
중고등학교,조림류,"고등어조림, 배추김치",150,"양파, 생것",F1320000000a,4,,
중고등학교,조림류,"고등어조림, 배추김치",150,"파, 대파, 생것",F1910040000a,1.78,,
중고등학교,조림류,"고등어조림, 배추김치",150,"김치, 배추 김치",F2050070009a,35.74,,
중고등학교,조림류,"고등어조림, 배추김치",150,"고등어, 생것",K0150000000a,40.76,,
